Designator,Mid X,Mid Y,Rotation,Layer
C6_10,125.5375,-115.0195,270.0,top
C6_9,109.1875,-100.9195,270.0,top
C6_8,141.8875,-129.1195,270.0,top
C6_7,125.5375,-129.1195,270.0,top
C6_6,158.2375,-86.8195,270.0,top
C6_5,125.5375,-86.8195,270.0,top
C6_4,109.1875,-86.8195,270.0,top
C6_3,158.2375,-129.1195,270.0,top
C6_2,158.2375,-115.0195,270.0,top
C6,141.8875,-115.0195,270.0,top
C7_16,164.7875,-85.7195,0.0,top
C7_15,148.4375,-85.7195,0.0,top
C7_14,115.7375,-99.8195,0.0,top
C7_13,164.7875,-113.9195,0.0,top
C7_12,115.7375,-85.7195,0.0,top
C7_11,164.7875,-99.8195,0.0,top
C7_10,148.4375,-99.8195,0.0,top
C7_9,132.0875,-113.9195,0.0,top
C7_8,164.7875,-128.0195,0.0,top
C7_7,148.4375,-128.0195,0.0,top
C7_6,132.0875,-128.0195,0.0,top
C7_5,132.0875,-85.7195,0.0,top
C7_4,115.7375,-113.9195,0.0,top
C7_3,115.7375,-128.0195,0.0,top
C7_2,132.0875,-99.8195,0.0,top
C7,148.4375,-113.9195,0.0,top
C8_16,115.7375,-112.5195,0.0,top
C8_15,164.7875,-126.6195,0.0,top
C8_14,148.4375,-112.5195,0.0,top
C8_13,132.0875,-84.3195,0.0,top
C8_12,115.7375,-98.4195,0.0,top
C8_11,164.7875,-84.3195,0.0,top
C8_10,148.4375,-98.4195,0.0,top
C8_9,115.7375,-126.6195,0.0,top
C8_8,148.4375,-126.6195,0.0,top
C8_7,164.7875,-112.5195,0.0,top
C8_6,132.0875,-98.4195,0.0,top
C8_5,148.4375,-84.3195,0.0,top
C8_4,115.7375,-84.3195,0.0,top
C8_3,132.0875,-126.6195,0.0,top
C8_2,164.7875,-98.4195,0.0,top
C8,132.0875,-112.5195,0.0,top
C9_16,164.7875,-82.9195,0.0,top
C9_15,148.4375,-111.1195,0.0,top
C9_14,148.4375,-125.2195,0.0,top
C9_13,132.0875,-82.9195,0.0,top
C9_12,148.4375,-97.0195,0.0,top
C9_11,132.0875,-111.1195,0.0,top
C9_10,148.4375,-82.9195,0.0,top
C9_9,132.0875,-97.0195,0.0,top
C9_8,164.7875,-111.1195,0.0,top
C9_7,164.7875,-125.2195,0.0,top
C9_6,115.7375,-111.1195,0.0,top
C9_5,164.7875,-97.0195,0.0,top
C9_4,132.0875,-125.2195,0.0,top
C9_3,115.7375,-97.0195,0.0,top
C9_2,115.7375,-125.2195,0.0,top
C9,115.7375,-82.9195,0.0,top
J1_16,128.525,-98.707,0.0,top
J1_15,128.525,-126.907,0.0,top
J1_14,144.875,-112.807,0.0,top
J1_13,144.875,-98.707,0.0,top
J1_12,161.225,-84.607,0.0,top
J1_11,112.175,-126.907,0.0,top
J1_10,112.175,-98.707,0.0,top
J1_9,128.525,-84.607,0.0,top
J1_8,161.225,-98.707,0.0,top
J1_7,128.525,-112.807,0.0,top
J1_6,144.875,-84.607,0.0,top
J1_5,144.875,-126.907,0.0,top
J1_4,112.175,-112.807,0.0,top
J1_3,161.225,-126.907,0.0,top
J1_2,112.175,-84.607,0.0,top
J1,161.225,-112.807,0.0,top
L1_16,161.6875,-88.0695,180.0,top
L1_15,145.3375,-116.2695,180.0,top
L1_14,128.9875,-130.3695,180.0,top
L1_13,112.6375,-102.1695,180.0,top
L1_12,128.9875,-102.1695,180.0,top
L1_11,145.3375,-102.1695,180.0,top
L1_10,161.6875,-116.2695,180.0,top
L1_9,112.6375,-130.3695,180.0,top
L1_8,145.3375,-130.3695,180.0,top
L1_7,112.6375,-88.0695,180.0,top
L1_6,128.9875,-116.2695,180.0,top
L1_5,145.3375,-88.0695,180.0,top
L1_4,128.9875,-88.0695,180.0,top
L1_3,161.6875,-130.3695,180.0,top
L1_2,161.6875,-102.1695,180.0,top
L1,112.6375,-116.2695,180.0,top
R10_16,117.3625,-116.4195,90.0,top
R10_15,133.7125,-116.4195,90.0,top
R10_14,133.7125,-88.2195,90.0,top
R10_13,150.0625,-88.2195,90.0,top
R10_12,133.7125,-130.5195,90.0,top
R10_11,133.7125,-102.3195,90.0,top
R10_10,150.0625,-130.5195,90.0,top
R10_9,166.4125,-88.2195,90.0,top
R10_8,117.3625,-102.3195,90.0,top
R10_7,166.4125,-116.4195,90.0,top
R10_6,150.0625,-102.3195,90.0,top
R10_5,166.4125,-102.3195,90.0,top
R10_4,117.3625,-130.5195,90.0,top
R10_3,117.3625,-88.2195,90.0,top
R10_2,150.0625,-116.4195,90.0,top
R10,166.4125,-130.5195,90.0,top
R2_16,107.8125,-109.2195,90.0,top
R2_15,124.1625,-95.1195,90.0,top
R2_14,156.8625,-81.0195,90.0,top
R2_13,156.8625,-109.2195,90.0,top
R2_12,140.5125,-109.2195,90.0,top
R2_11,156.8625,-123.3195,90.0,top
R2_10,124.1625,-109.2195,90.0,top
R2_9,140.5125,-81.0195,90.0,top
R2_8,124.1625,-123.3195,90.0,top
R2_7,107.8125,-123.3195,90.0,top
R2_6,107.8125,-95.1195,90.0,top
R2_5,140.5125,-95.1195,90.0,top
